HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.text-eng,Input.label,Input.parameter,Input.parameter_num_labels,Answer.manifesto_class.labels,Approve,Reject
30IRMPJWEM1DBQ96UWAVKLZA6YPKRH,3BRS3IGD63EV308CIXT46SFWM41TR3,[ACSS] Text labeling Manifesto,Identify the most relevant labels to describe these texts,"labeling, text, manifesto",$1.00,Mon May 19 05:14:34 PDT 2025,3,BatchId:415864;OriginalHitTemplateId:921587261;,3600,259200,Tue Aug 26 05:14:34 PDT 2025,,,37Q970SNZ2RPSOLRRD9KU04M1A91SY,A335R4YE2E34H6,Approved,Mon Jun 23 06:07:37 PDT 2025,Mon Jun 23 06:08:05 PDT 2025,Thu Jun 26 06:08:05 PDT 2025,Mon Jun 23 07:08:27 PDT 2025,,,28,100% (152/152),100% (46/46),100% (46/46),"A note: Of course, the truth is part of the view of reality, and the truth cannot be determined by the results of 90 days.My statement refers to ten years and by the way to the official predictions of the OECD, and they clearly show that this year the euro zone behind the United States, behind the rest of the world and, moreover, behind all the countries in the EUlag behind who do not have the euro.",0,Par404_EconomicPlanning,2,[],,
30IRMPJWEM1DBQ96UWAVKLZA6YPKRH,3BRS3IGD63EV308CIXT46SFWM41TR3,[ACSS] Text labeling Manifesto,Identify the most relevant labels to describe these texts,"labeling, text, manifesto",$1.00,Mon May 19 05:14:34 PDT 2025,3,BatchId:415864;OriginalHitTemplateId:921587261;,3600,259200,Tue Aug 26 05:14:34 PDT 2025,,,3OS46CRSL3I0R23SREQ60JFA8PJ6V6,A1X47COW2Y9SEL,Approved,Mon Jun 23 01:53:11 PDT 2025,Mon Jun 23 01:53:49 PDT 2025,Thu Jun 26 01:53:49 PDT 2025,Mon Jun 23 01:57:48 PDT 2025,,,38,100% (238/239),100% (19/19),100% (19/19),"A note: Of course, the truth is part of the view of reality, and the truth cannot be determined by the results of 90 days.My statement refers to ten years and by the way to the official predictions of the OECD, and they clearly show that this year the euro zone behind the United States, behind the rest of the world and, moreover, behind all the countries in the EUlag behind who do not have the euro.",0,Par404_EconomicPlanning,2,[],,
30IRMPJWEM1DBQ96UWAVKLZA6YPKRH,3BRS3IGD63EV308CIXT46SFWM41TR3,[ACSS] Text labeling Manifesto,Identify the most relevant labels to describe these texts,"labeling, text, manifesto",$1.00,Mon May 19 05:14:34 PDT 2025,3,BatchId:415864;OriginalHitTemplateId:921587261;,3600,259200,Tue Aug 26 05:14:34 PDT 2025,,,3TE22NPXPZVNI2GZOUW4UVVJZDQ44F,A3GS2NTQ4XU059,Approved,Tue May 20 03:06:49 PDT 2025,Tue May 20 03:07:41 PDT 2025,Fri May 23 03:07:41 PDT 2025,Fri May 23 03:07:49 PDT 2025,,,52,100% (104/104),100% (34/34),0% (0/0),"A note: Of course, the truth is part of the view of reality, and the truth cannot be determined by the results of 90 days.My statement refers to ten years and by the way to the official predictions of the OECD, and they clearly show that this year the euro zone behind the United States, behind the rest of the world and, moreover, behind all the countries in the EUlag behind who do not have the euro.",0,Par404_EconomicPlanning,2,"[""Economic Goals""]",,
3TY2U1TECUS12IKB461AHFD6HSVJJP,3BRS3IGD63EV308CIXT46SFWM41TR3,[ACSS] Text labeling Manifesto,Identify the most relevant labels to describe these texts,"labeling, text, manifesto",$1.00,Mon May 19 05:15:03 PDT 2025,3,BatchId:415864;OriginalHitTemplateId:921587261;,3600,259200,Tue Aug 26 05:15:03 PDT 2025,,,3DIP6YHAP0B6T50UP3YUKTNFEP5E8T,A335R4YE2E34H6,Approved,Fri Jun 20 07:18:11 PDT 2025,Fri Jun 20 07:19:48 PDT 2025,Mon Jun 23 07:19:48 PDT 2025,Mon Jun 23 01:52:39 PDT 2025,,,97,100% (152/152),100% (46/46),100% (46/46),"Mr President, ladies and gentlemen, we are about to vote on a highly important strategic document that provides a solid framework of reference for financial perspectives after 2013. It begins with the request for coherence between objectives and instruments, and between the new role that the European institutions must perform – in the light of the Treaty of Lisbon and the recession – and the resources that, together, we decide to invest.
 Such coherence also implies a serious response to the demand for innovation from the public, from the recipients of EU policies, and from Europe’s social groups and industries. We did the same for cohesion, which is a crucial issue for deciding what we want the European Union to be in the coming years. Experience shows that cohesion is now a vital nexus of the European project, and an important asset for everyone to safeguard, protect and renew.
 On this front, the effort made on the idea of introducing an intermediate category of regions is particularly important, above all, because in a number of cases, the years of recession that we are emerging from have intensified internal divisions, further increasing the importance of effective and adequate support for less developed regions in Europe, combating wastage and bringing development policy sharply into focus.
 However, I maintain that the challenge of intermediate categories and the safeguard clause is one that we must take on in order to begin a new phase in Europe’s cohesion policy and also to realise, within the cohesion policy, the more balanced and sustainable development that we want to assure for Europe over the coming years.",0,Par404_EconomicPlanning,2,[],,
3TY2U1TECUS12IKB461AHFD6HSVJJP,3BRS3IGD63EV308CIXT46SFWM41TR3,[ACSS] Text labeling Manifesto,Identify the most relevant labels to describe these texts,"labeling, text, manifesto",$1.00,Mon May 19 05:15:03 PDT 2025,3,BatchId:415864;OriginalHitTemplateId:921587261;,3600,259200,Tue Aug 26 05:15:03 PDT 2025,,,3G2UL9A021XYGC2W9GNQU5Z7M7B76E,A1NBQ61Y6KO3O9,Approved,Tue Jun 17 07:15:05 PDT 2025,Tue Jun 17 07:25:52 PDT 2025,Fri Jun 20 07:25:52 PDT 2025,Wed Jun 18 05:40:24 PDT 2025,,,647,100% (287/287),100% (75/75),100% (19/19),"Mr President, ladies and gentlemen, we are about to vote on a highly important strategic document that provides a solid framework of reference for financial perspectives after 2013. It begins with the request for coherence between objectives and instruments, and between the new role that the European institutions must perform – in the light of the Treaty of Lisbon and the recession – and the resources that, together, we decide to invest.
 Such coherence also implies a serious response to the demand for innovation from the public, from the recipients of EU policies, and from Europe’s social groups and industries. We did the same for cohesion, which is a crucial issue for deciding what we want the European Union to be in the coming years. Experience shows that cohesion is now a vital nexus of the European project, and an important asset for everyone to safeguard, protect and renew.
 On this front, the effort made on the idea of introducing an intermediate category of regions is particularly important, above all, because in a number of cases, the years of recession that we are emerging from have intensified internal divisions, further increasing the importance of effective and adequate support for less developed regions in Europe, combating wastage and bringing development policy sharply into focus.
 However, I maintain that the challenge of intermediate categories and the safeguard clause is one that we must take on in order to begin a new phase in Europe’s cohesion policy and also to realise, within the cohesion policy, the more balanced and sustainable development that we want to assure for Europe over the coming years.",0,Par404_EconomicPlanning,2,"[""Government and administrative efficiency"",""Economic Growth"",""Middle Class & Professional Groups"",""Incentives"",""Market regulation""]",,
3TY2U1TECUS12IKB461AHFD6HSVJJP,3BRS3IGD63EV308CIXT46SFWM41TR3,[ACSS] Text labeling Manifesto,Identify the most relevant labels to describe these texts,"labeling, text, manifesto",$1.00,Mon May 19 05:15:03 PDT 2025,3,BatchId:415864;OriginalHitTemplateId:921587261;,3600,259200,Tue Aug 26 05:15:03 PDT 2025,,,3RUIQRXJBZ7FEIU50EU22TZ57M1LL5,A3GS2NTQ4XU059,Approved,Tue Jun 03 03:35:41 PDT 2025,Tue Jun 03 03:36:55 PDT 2025,Fri Jun 06 03:36:55 PDT 2025,Wed Jun 04 01:24:19 PDT 2025,,,74,100% (104/104),100% (34/34),0% (0/0),"Mr President, ladies and gentlemen, we are about to vote on a highly important strategic document that provides a solid framework of reference for financial perspectives after 2013. It begins with the request for coherence between objectives and instruments, and between the new role that the European institutions must perform – in the light of the Treaty of Lisbon and the recession – and the resources that, together, we decide to invest.
 Such coherence also implies a serious response to the demand for innovation from the public, from the recipients of EU policies, and from Europe’s social groups and industries. We did the same for cohesion, which is a crucial issue for deciding what we want the European Union to be in the coming years. Experience shows that cohesion is now a vital nexus of the European project, and an important asset for everyone to safeguard, protect and renew.
 On this front, the effort made on the idea of introducing an intermediate category of regions is particularly important, above all, because in a number of cases, the years of recession that we are emerging from have intensified internal divisions, further increasing the importance of effective and adequate support for less developed regions in Europe, combating wastage and bringing development policy sharply into focus.
 However, I maintain that the challenge of intermediate categories and the safeguard clause is one that we must take on in order to begin a new phase in Europe’s cohesion policy and also to realise, within the cohesion policy, the more balanced and sustainable development that we want to assure for Europe over the coming years.",0,Par404_EconomicPlanning,2,"[""Technology and Infrastructure"",""Economic Planning""]",,
3ECKRY5B2DEV7M594AJWT8MWNBJIZX,3BRS3IGD63EV308CIXT46SFWM41TR3,[ACSS] Text labeling Manifesto,Identify the most relevant labels to describe these texts,"labeling, text, manifesto",$1.00,Mon May 19 05:14:34 PDT 2025,3,BatchId:415864;OriginalHitTemplateId:921587261;,3600,259200,Tue Aug 26 05:14:34 PDT 2025,,,34X6J5FLPHHKAPMIPYQL30L7D3KJQR,A1NBQ61Y6KO3O9,Approved,Fri Jun 06 06:06:19 PDT 2025,Fri Jun 06 06:10:24 PDT 2025,Mon Jun 09 06:10:24 PDT 2025,Mon Jun 09 06:10:49 PDT 2025,,,245,100% (287/287),100% (75/75),100% (19/19),"Mr President, we are not totally against GMOs and their use. However, we are in favour of their use being regulated, as, moreover, the international situation demands: 50 million hectares of land are cultivated in the world using GMOs compared with only 12 000 hectares in Europe. This should prompt us to investigate the state of European research, and the role of Europe in the WTO and the – often unregulated, uncontrolled – use of products containing GMOs in developing countries. Similarly, it should draw attention to the importance of safeguarding biodiversity and of providing guarantees and ensuring consumer safety, for science is not yet able to do this with certainty. However, this is not the right occasion for this.
 What disturbs us, however, about the proposals before us and the related work of the rapporteurs is some of the ways the principles of the Cartagena Protocol are supposed to be interpreted. Indeed, it would appear that precautions and transparency, which are the basic elements of the Protocol, are to be interpreted in a way which, at times, even distorts their meaning, especially if we read the second regulation, the regulation on traceability and labelling. There is no trace of a uniform method guaranteeing that operators have taken all the steps necessary to avoid contamination, nor is there a requirement for an authority certifying that these measures have been carried out, nor, moreover, is there consistency between the levels of contamination permitted. The same may be said of the samples to be deposited together with the authorisation application, it being left to the discretion of the applicants for the authorisation whether to take a sample or not. Moreover, it would not appear appropriate to require economic operators to provide evidence of the quality of scientific tests, which, moreover, would be a unilateral requirement since not even the Cartagena Protocol gives any significant consideration to the issue of accountability, putting off any analysis even of the principles until after 4 years from the Protocol’s entry into force.
 Again, if the objective is traceability, as far as the precautionary principle is concerned, we fail to understand why an authorisation granted has to be valid for 10 years under one regulation while, under the other regulation, the supporting documentation only has to be retained for five years. We hope, with regard to the work carried out by the rapporteurs and, in particular, Mrs Scheele, who has, nevertheless, succeeded in improving the Commission’s proposal, that the points giving cause for concern will be amended, so that consistency which is at least functional can be achieved.",2,Par401403_FreeMarket-MarketRegulation,3,"[""Market regulation"",""Government and administrative efficiency"",""Anti-Growth Economy""]",,
3ECKRY5B2DEV7M594AJWT8MWNBJIZX,3BRS3IGD63EV308CIXT46SFWM41TR3,[ACSS] Text labeling Manifesto,Identify the most relevant labels to describe these texts,"labeling, text, manifesto",$1.00,Mon May 19 05:14:34 PDT 2025,3,BatchId:415864;OriginalHitTemplateId:921587261;,3600,259200,Tue Aug 26 05:14:34 PDT 2025,,,3BDCF01OGLDZEH14JTJSW111G0QYLT,APXGSUB250NVH,Approved,Wed May 21 04:45:54 PDT 2025,Wed May 21 04:50:35 PDT 2025,Sat May 24 04:50:35 PDT 2025,Fri May 23 06:19:10 PDT 2025,,,281,100% (83/83),100% (1/1),0% (0/0),"Mr President, we are not totally against GMOs and their use. However, we are in favour of their use being regulated, as, moreover, the international situation demands: 50 million hectares of land are cultivated in the world using GMOs compared with only 12 000 hectares in Europe. This should prompt us to investigate the state of European research, and the role of Europe in the WTO and the – often unregulated, uncontrolled – use of products containing GMOs in developing countries. Similarly, it should draw attention to the importance of safeguarding biodiversity and of providing guarantees and ensuring consumer safety, for science is not yet able to do this with certainty. However, this is not the right occasion for this.
 What disturbs us, however, about the proposals before us and the related work of the rapporteurs is some of the ways the principles of the Cartagena Protocol are supposed to be interpreted. Indeed, it would appear that precautions and transparency, which are the basic elements of the Protocol, are to be interpreted in a way which, at times, even distorts their meaning, especially if we read the second regulation, the regulation on traceability and labelling. There is no trace of a uniform method guaranteeing that operators have taken all the steps necessary to avoid contamination, nor is there a requirement for an authority certifying that these measures have been carried out, nor, moreover, is there consistency between the levels of contamination permitted. The same may be said of the samples to be deposited together with the authorisation application, it being left to the discretion of the applicants for the authorisation whether to take a sample or not. Moreover, it would not appear appropriate to require economic operators to provide evidence of the quality of scientific tests, which, moreover, would be a unilateral requirement since not even the Cartagena Protocol gives any significant consideration to the issue of accountability, putting off any analysis even of the principles until after 4 years from the Protocol’s entry into force.
 Again, if the objective is traceability, as far as the precautionary principle is concerned, we fail to understand why an authorisation granted has to be valid for 10 years under one regulation while, under the other regulation, the supporting documentation only has to be retained for five years. We hope, with regard to the work carried out by the rapporteurs and, in particular, Mrs Scheele, who has, nevertheless, succeeded in improving the Commission’s proposal, that the points giving cause for concern will be amended, so that consistency which is at least functional can be achieved.",2,Par401403_FreeMarket-MarketRegulation,3,"[""Market regulation""]",,
3ECKRY5B2DEV7M594AJWT8MWNBJIZX,3BRS3IGD63EV308CIXT46SFWM41TR3,[ACSS] Text labeling Manifesto,Identify the most relevant labels to describe these texts,"labeling, text, manifesto",$1.00,Mon May 19 05:14:34 PDT 2025,3,BatchId:415864;OriginalHitTemplateId:921587261;,3600,259200,Tue Aug 26 05:14:34 PDT 2025,,,3U4J9857O2U4MOJR574Y5LLZ074B7J,A3GS2NTQ4XU059,Approved,Wed May 21 05:01:02 PDT 2025,Wed May 21 05:02:01 PDT 2025,Sat May 24 05:02:01 PDT 2025,Fri May 23 06:19:10 PDT 2025,,,59,100% (104/104),100% (34/34),0% (0/0),"Mr President, we are not totally against GMOs and their use. However, we are in favour of their use being regulated, as, moreover, the international situation demands: 50 million hectares of land are cultivated in the world using GMOs compared with only 12 000 hectares in Europe. This should prompt us to investigate the state of European research, and the role of Europe in the WTO and the – often unregulated, uncontrolled – use of products containing GMOs in developing countries. Similarly, it should draw attention to the importance of safeguarding biodiversity and of providing guarantees and ensuring consumer safety, for science is not yet able to do this with certainty. However, this is not the right occasion for this.
 What disturbs us, however, about the proposals before us and the related work of the rapporteurs is some of the ways the principles of the Cartagena Protocol are supposed to be interpreted. Indeed, it would appear that precautions and transparency, which are the basic elements of the Protocol, are to be interpreted in a way which, at times, even distorts their meaning, especially if we read the second regulation, the regulation on traceability and labelling. There is no trace of a uniform method guaranteeing that operators have taken all the steps necessary to avoid contamination, nor is there a requirement for an authority certifying that these measures have been carried out, nor, moreover, is there consistency between the levels of contamination permitted. The same may be said of the samples to be deposited together with the authorisation application, it being left to the discretion of the applicants for the authorisation whether to take a sample or not. Moreover, it would not appear appropriate to require economic operators to provide evidence of the quality of scientific tests, which, moreover, would be a unilateral requirement since not even the Cartagena Protocol gives any significant consideration to the issue of accountability, putting off any analysis even of the principles until after 4 years from the Protocol’s entry into force.
 Again, if the objective is traceability, as far as the precautionary principle is concerned, we fail to understand why an authorisation granted has to be valid for 10 years under one regulation while, under the other regulation, the supporting documentation only has to be retained for five years. We hope, with regard to the work carried out by the rapporteurs and, in particular, Mrs Scheele, who has, nevertheless, succeeded in improving the Commission’s proposal, that the points giving cause for concern will be amended, so that consistency which is at least functional can be achieved.",2,Par401403_FreeMarket-MarketRegulation,3,"[""Market regulation""]",,
3J9UN9O9KQAU0CJPIYR4ZAYAIJPJ0I,3BRS3IGD63EV308CIXT46SFWM41TR3,[ACSS] Text labeling Manifesto,Identify the most relevant labels to describe these texts,"labeling, text, manifesto",$1.00,Mon May 19 05:14:34 PDT 2025,3,BatchId:415864;OriginalHitTemplateId:921587261;,3600,259200,Tue Aug 26 05:14:34 PDT 2025,,,30IQTZXKA8PXHGM8P4B7F324BX4X0Y,A335R4YE2E34H6,Approved,Mon Jun 23 06:20:19 PDT 2025,Mon Jun 23 06:29:34 PDT 2025,Thu Jun 26 06:29:34 PDT 2025,Mon Jun 23 07:08:28 PDT 2025,,,555,100% (152/152),100% (46/46),100% (46/46),"Mr President, Commissioner, ladies and gentlemen, early or late we can now discuss the implementation of the 2003 Budget. I would like first of all to thank the rapporteur, Mr Färm, most sincerely for carefully reading the figures that he has kindly made available to us.
 What he read was of course not so pleasing, and I would like to sum up in only very general terms by saying that, as a member of one part of the Budgetary Authority, I have to ask myself what force and what decisiveness we must bring to bear in order, together with the Council, to prepare a budget – which is, after all, policy in figures – when those who have to implement it are far from being in a position to implement that policy in the way the Budgetary Authority wanted. That is in fact a fundamental criticism that I have already voiced in this place on a number of occasions, and things get no better, they get worse. That cannot of course be the Commission’s long-term strategy. The budgets we present are always tight ones, and then we want to make ourselves more popular with the Member States by not spending the money we have just argued over so passionately.
 I now have a large number of complaints on the table where individual groups that are supposed to be supported out of the Community budget, as is stipulated in the rules on the matter, are faced with massive administrative problems in negotiations with the Commission, especially this year because of the new Financial Regulation. All the rules must be followed, but my plea here would be that we also help to ensure that in the end resources actually can flow. Bureaucracy – or the proper control of the use of resources – is not there to make payments basically impossible.",1,Par303_Governmental and Administrative Efficiency,2,"[""Government and administrative efficiency""]",,
3J9UN9O9KQAU0CJPIYR4ZAYAIJPJ0I,3BRS3IGD63EV308CIXT46SFWM41TR3,[ACSS] Text labeling Manifesto,Identify the most relevant labels to describe these texts,"labeling, text, manifesto",$1.00,Mon May 19 05:14:34 PDT 2025,3,BatchId:415864;OriginalHitTemplateId:921587261;,3600,259200,Tue Aug 26 05:14:34 PDT 2025,,,32EYX73OYOST06CCECJZFS4NQ4YRU8,APXGSUB250NVH,Approved,Tue May 20 05:46:33 PDT 2025,Tue May 20 05:49:25 PDT 2025,Fri May 23 05:49:25 PDT 2025,Fri May 23 05:49:49 PDT 2025,,,172,100% (83/83),100% (1/1),0% (0/0),"Mr President, Commissioner, ladies and gentlemen, early or late we can now discuss the implementation of the 2003 Budget. I would like first of all to thank the rapporteur, Mr Färm, most sincerely for carefully reading the figures that he has kindly made available to us.
 What he read was of course not so pleasing, and I would like to sum up in only very general terms by saying that, as a member of one part of the Budgetary Authority, I have to ask myself what force and what decisiveness we must bring to bear in order, together with the Council, to prepare a budget – which is, after all, policy in figures – when those who have to implement it are far from being in a position to implement that policy in the way the Budgetary Authority wanted. That is in fact a fundamental criticism that I have already voiced in this place on a number of occasions, and things get no better, they get worse. That cannot of course be the Commission’s long-term strategy. The budgets we present are always tight ones, and then we want to make ourselves more popular with the Member States by not spending the money we have just argued over so passionately.
 I now have a large number of complaints on the table where individual groups that are supposed to be supported out of the Community budget, as is stipulated in the rules on the matter, are faced with massive administrative problems in negotiations with the Commission, especially this year because of the new Financial Regulation. All the rules must be followed, but my plea here would be that we also help to ensure that in the end resources actually can flow. Bureaucracy – or the proper control of the use of resources – is not there to make payments basically impossible.",1,Par303_Governmental and Administrative Efficiency,2,"[""Government and administrative efficiency""]",,
3J9UN9O9KQAU0CJPIYR4ZAYAIJPJ0I,3BRS3IGD63EV308CIXT46SFWM41TR3,[ACSS] Text labeling Manifesto,Identify the most relevant labels to describe these texts,"labeling, text, manifesto",$1.00,Mon May 19 05:14:34 PDT 2025,3,BatchId:415864;OriginalHitTemplateId:921587261;,3600,259200,Tue Aug 26 05:14:34 PDT 2025,,,3WETL7AQWHRKWP1V2LAVPI9RLAE35P,A1NBQ61Y6KO3O9,Approved,Wed Jun 18 05:32:12 PDT 2025,Wed Jun 18 05:34:20 PDT 2025,Sat Jun 21 05:34:20 PDT 2025,Wed Jun 18 05:40:24 PDT 2025,,,128,100% (287/287),100% (75/75),100% (19/19),"Mr President, Commissioner, ladies and gentlemen, early or late we can now discuss the implementation of the 2003 Budget. I would like first of all to thank the rapporteur, Mr Färm, most sincerely for carefully reading the figures that he has kindly made available to us.
 What he read was of course not so pleasing, and I would like to sum up in only very general terms by saying that, as a member of one part of the Budgetary Authority, I have to ask myself what force and what decisiveness we must bring to bear in order, together with the Council, to prepare a budget – which is, after all, policy in figures – when those who have to implement it are far from being in a position to implement that policy in the way the Budgetary Authority wanted. That is in fact a fundamental criticism that I have already voiced in this place on a number of occasions, and things get no better, they get worse. That cannot of course be the Commission’s long-term strategy. The budgets we present are always tight ones, and then we want to make ourselves more popular with the Member States by not spending the money we have just argued over so passionately.
 I now have a large number of complaints on the table where individual groups that are supposed to be supported out of the Community budget, as is stipulated in the rules on the matter, are faced with massive administrative problems in negotiations with the Commission, especially this year because of the new Financial Regulation. All the rules must be followed, but my plea here would be that we also help to ensure that in the end resources actually can flow. Bureaucracy – or the proper control of the use of resources – is not there to make payments basically impossible.",1,Par303_Governmental and Administrative Efficiency,2,"[""Government and administrative efficiency"",""Incentives""]",,
3IVEC1GSMCHU7147EHV4DFHKNBVJ1L,3BRS3IGD63EV308CIXT46SFWM41TR3,[ACSS] Text labeling Manifesto,Identify the most relevant labels to describe these texts,"labeling, text, manifesto",$1.00,Mon May 19 05:14:34 PDT 2025,3,BatchId:415864;OriginalHitTemplateId:921587261;,3600,259200,Tue Aug 26 05:14:34 PDT 2025,,,3VJ40NV2Q66B3G57MFCLG1DGW4WOTW,A335R4YE2E34H6,Approved,Fri Jun 20 06:03:11 PDT 2025,Fri Jun 20 06:12:03 PDT 2025,Mon Jun 23 06:12:03 PDT 2025,Mon Jun 23 01:52:31 PDT 2025,,,532,100% (152/152),100% (46/46),100% (46/46),"I voted for the report on trade and investment-driven growth for developing countries because I believe that the EU should have a coherent approach to trade and investment in order to achieve tangible results for sustainable growth in developing countries. We need to foster synergies between trade and development policies in area like agriculture, services, and industry, and to coordinate investment policies at the European level. I strongly support the calls for the establishment of full transparency in our trade relations with developing countries, as it is essential to ensure that trade and investment contribute to improving the living conditions of the populations. Since capacity and institution-building are key components of development, I think that improving fiscal governance and fighting against corruption, as well as ensuring an open and participative dialogue with civil society in developing countries, is vital to guaranteeing that investment and trade benefit the citizens. To this end, the EU should include in its trade agreements relevant provisions to encourage responsible investor behaviour and supervise corporate payments.",2,Par401403_FreeMarket-MarketRegulation,3,"[""Anti-Growth Economy"",""Economic Planning""]",,
3IVEC1GSMCHU7147EHV4DFHKNBVJ1L,3BRS3IGD63EV308CIXT46SFWM41TR3,[ACSS] Text labeling Manifesto,Identify the most relevant labels to describe these texts,"labeling, text, manifesto",$1.00,Mon May 19 05:14:34 PDT 2025,3,BatchId:415864;OriginalHitTemplateId:921587261;,3600,259200,Tue Aug 26 05:14:34 PDT 2025,,,3W92K5RLWI048Y3EMVG18D1ACTFV5K,APXGSUB250NVH,Approved,Mon May 19 05:23:12 PDT 2025,Mon May 19 05:24:33 PDT 2025,Thu May 22 05:24:33 PDT 2025,Thu May 22 05:24:49 PDT 2025,,,81,100% (83/83),100% (1/1),0% (0/0),"I voted for the report on trade and investment-driven growth for developing countries because I believe that the EU should have a coherent approach to trade and investment in order to achieve tangible results for sustainable growth in developing countries. We need to foster synergies between trade and development policies in area like agriculture, services, and industry, and to coordinate investment policies at the European level. I strongly support the calls for the establishment of full transparency in our trade relations with developing countries, as it is essential to ensure that trade and investment contribute to improving the living conditions of the populations. Since capacity and institution-building are key components of development, I think that improving fiscal governance and fighting against corruption, as well as ensuring an open and participative dialogue with civil society in developing countries, is vital to guaranteeing that investment and trade benefit the citizens. To this end, the EU should include in its trade agreements relevant provisions to encourage responsible investor behaviour and supervise corporate payments.",2,Par401403_FreeMarket-MarketRegulation,3,[],,
3IVEC1GSMCHU7147EHV4DFHKNBVJ1L,3BRS3IGD63EV308CIXT46SFWM41TR3,[ACSS] Text labeling Manifesto,Identify the most relevant labels to describe these texts,"labeling, text, manifesto",$1.00,Mon May 19 05:14:34 PDT 2025,3,BatchId:415864;OriginalHitTemplateId:921587261;,3600,259200,Tue Aug 26 05:14:34 PDT 2025,,,3WQQ9FUS6YD8M2OAFCW4JLHUBRAB86,A3GS2NTQ4XU059,Approved,Wed May 21 05:03:08 PDT 2025,Wed May 21 05:04:34 PDT 2025,Sat May 24 05:04:34 PDT 2025,Fri May 23 06:19:16 PDT 2025,,,86,100% (104/104),100% (34/34),0% (0/0),"I voted for the report on trade and investment-driven growth for developing countries because I believe that the EU should have a coherent approach to trade and investment in order to achieve tangible results for sustainable growth in developing countries. We need to foster synergies between trade and development policies in area like agriculture, services, and industry, and to coordinate investment policies at the European level. I strongly support the calls for the establishment of full transparency in our trade relations with developing countries, as it is essential to ensure that trade and investment contribute to improving the living conditions of the populations. Since capacity and institution-building are key components of development, I think that improving fiscal governance and fighting against corruption, as well as ensuring an open and participative dialogue with civil society in developing countries, is vital to guaranteeing that investment and trade benefit the citizens. To this end, the EU should include in its trade agreements relevant provisions to encourage responsible investor behaviour and supervise corporate payments.",2,Par401403_FreeMarket-MarketRegulation,3,"[""Economic Planning"",""Keynesian Demand Management"",""Economic Growth"",""Technology and Infrastructure""]",,
30EMX9PEW71PC59J9LA0AV46S08KS5,3BRS3IGD63EV308CIXT46SFWM41TR3,[ACSS] Text labeling Manifesto,Identify the most relevant labels to describe these texts,"labeling, text, manifesto",$1.00,Mon May 19 05:14:34 PDT 2025,3,BatchId:415864;OriginalHitTemplateId:921587261;,3600,259200,Tue Aug 26 05:14:34 PDT 2025,,,35LDD5557YNO0UU8FQJGN61FIQZKME,A1NBQ61Y6KO3O9,Approved,Mon May 19 06:56:19 PDT 2025,Mon May 19 06:58:31 PDT 2025,Thu May 22 06:58:31 PDT 2025,Thu May 22 06:58:49 PDT 2025,,,132,100% (287/287),100% (75/75),100% (19/19),"Mr President, I would like to thank the Commissioner and say that I welcome the potential investment agreement. Of course, issues such as tariff and non-tariff obstacles,  (both ways, as other speakers have said), intellectual property rights, which is an issue of great concern to European companies, environmental protection issues and corporate social responsibility issues – which is something we do not mention often enough – all have to be dealt with.
 But we should also recognise the benefits to the European Union, to individual Member States, to regions and to citizens which an investment agreement could bring. For example, I come from Wales, with a population of three million people. We have a cooperation agreement with Chongqing Province, with 30 million people. So far that cooperation agreement has mainly been about education links and cultural links, but hopefully in the future these will develop into trade and investment links as well.
 So I believe that this proposed EU-China investment agreement has huge potential and we should grasp it.",1,Par404_EconomicPlanning,2,"[""Market regulation"",""Incentives""]",,
30EMX9PEW71PC59J9LA0AV46S08KS5,3BRS3IGD63EV308CIXT46SFWM41TR3,[ACSS] Text labeling Manifesto,Identify the most relevant labels to describe these texts,"labeling, text, manifesto",$1.00,Mon May 19 05:14:34 PDT 2025,3,BatchId:415864;OriginalHitTemplateId:921587261;,3600,259200,Tue Aug 26 05:14:34 PDT 2025,,,36U2A8VAGPIOUBJMYT7RH1OMR0LYKQ,APXGSUB250NVH,Approved,Wed May 21 04:39:42 PDT 2025,Wed May 21 04:42:05 PDT 2025,Sat May 24 04:42:05 PDT 2025,Fri May 23 06:18:59 PDT 2025,,,143,100% (83/83),100% (1/1),0% (0/0),"Mr President, I would like to thank the Commissioner and say that I welcome the potential investment agreement. Of course, issues such as tariff and non-tariff obstacles,  (both ways, as other speakers have said), intellectual property rights, which is an issue of great concern to European companies, environmental protection issues and corporate social responsibility issues – which is something we do not mention often enough – all have to be dealt with.
 But we should also recognise the benefits to the European Union, to individual Member States, to regions and to citizens which an investment agreement could bring. For example, I come from Wales, with a population of three million people. We have a cooperation agreement with Chongqing Province, with 30 million people. So far that cooperation agreement has mainly been about education links and cultural links, but hopefully in the future these will develop into trade and investment links as well.
 So I believe that this proposed EU-China investment agreement has huge potential and we should grasp it.",1,Par404_EconomicPlanning,2,"[""Economic Goals""]",,
